2025-10-20 22:23:16,094 - MainProcess - INFO - Starting processing with 8 workers, batch size of 1000, and task timeout of 300s.
2025-10-20 22:27:14,566 - ForkProcess-82 - WARNING - [4qlv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 420 O, 3, is greater than permitted
2025-10-20 22:27:14,856 - ForkProcess-88 - WARNING - [4mmp] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 104 O, 3, is greater than permitted
2025-10-20 22:27:14,910 - ForkProcess-85 - WARNING - [4cu1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 266 O, 3, is greater than permitted
2025-10-20 22:27:14,932 - ForkProcess-87 - WARNING - [4pzv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 300 O, 3, is greater than permitted
2025-10-20 22:27:15,239 - ForkProcess-87 - WARNING - [4qf7] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 239 O, 3, is greater than permitted
2025-10-20 22:27:15,324 - ForkProcess-81 - WARNING - [4ll3] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:27:15,432 - ForkProcess-88 - WARNING - [4qij] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 390 O, 3, is greater than permitted
2025-10-20 22:27:15,476 - ForkProcess-86 - WARNING - [4v27] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 142 O, 3, is greater than permitted
2025-10-20 22:27:15,648 - ForkProcess-82 - WARNING - [4ocq] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 225 O, 3, is greater than permitted
2025-10-20 22:27:15,856 - ForkProcess-88 - WARNING - [4qbm] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 289 O, 3, is greater than permitted
2025-10-20 22:27:15,893 - ForkProcess-84 - WARNING - [4cu7] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 168 O, 3, is greater than permitted
2025-10-20 22:27:15,905 - ForkProcess-83 - WARNING - [4lbu] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 193 O, 3, is greater than permitted
2025-10-20 22:27:15,963 - ForkProcess-85 - WARNING - [4leq] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 196 O, 3, is greater than permitted
2025-10-20 22:27:16,151 - ForkProcess-82 - WARNING - [4pio] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 241 O, 3, is greater than permitted
2025-10-20 22:27:16,402 - ForkProcess-84 - WARNING - [4q4o] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 92 O, 3, is greater than permitted
2025-10-20 22:27:16,421 - ForkProcess-85 - WARNING - [4puj] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 92 O, 3, is greater than permitted
2025-10-20 22:27:16,457 - ForkProcess-81 - WARNING - [4jzb] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 47 O, 3, is greater than permitted
2025-10-20 22:27:16,550 - ForkProcess-82 - WARNING - [4qgd] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 217 O, 3, is greater than permitted
2025-10-20 22:27:16,851 - ForkProcess-82 - WARNING - [4ce1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 94 O, 3, is greater than permitted
2025-10-20 22:27:16,931 - MainProcess - INFO - Batch 11 results saved. Total processed so far: 11000
2025-10-20 22:27:16,931 - MainProcess - INFO - --- Starting Batch 12/19 (Size: 1000) ---
2025-10-20 22:27:17,180 - ForkProcess-93 - WARNING - [4mnp] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 135 O, 3, is greater than permitted
2025-10-20 22:27:17,200 - ForkProcess-89 - WARNING - [4r91] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 68 O, 3, is greater than permitted
2025-10-20 22:27:17,346 - ForkProcess-94 - WARNING - [4d1j] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 171 O, 3, is greater than permitted
2025-10-20 22:27:17,423 - ForkProcess-95 - WARNING - [4pin] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 221 O, 3, is greater than permitted
2025-10-20 22:27:17,514 - ForkProcess-89 - WARNING - [4r6x] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 112 O, 3, is greater than permitted
2025-10-20 22:27:17,590 - ForkProcess-94 - WARNING - [3wqw] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 159 O, 3, is greater than permitted
2025-10-20 22:27:17,686 - ForkProcess-93 - WARNING - [4puk] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 109 O, 3, is greater than permitted
2025-10-20 22:27:17,858 - ForkProcess-92 - WARNING - [3wqv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 173 O, 3, is greater than permitted
2025-10-20 22:27:18,138 - ForkProcess-96 - WARNING - [4v01] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 419 O, 3, is greater than permitted
2025-10-20 22:27:18,444 - ForkProcess-93 - WARNING - [4ocv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 410 O, 3, is greater than permitted
2025-10-20 22:27:19,050 - ForkProcess-93 - WARNING - [4ocx] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 255 O, 3, is greater than permitted
2025-10-20 22:27:19,077 - ForkProcess-91 - WARNING - [4ciz] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 47 O, 3, is greater than permitted
2025-10-20 22:27:19,374 - ForkProcess-94 - WARNING - [4m8x] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:19,395 - ForkProcess-93 - WARNING - [4m8y] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 260 O, 3, is greater than permitted
2025-10-20 22:27:19,450 - ForkProcess-95 - WARNING - [4mhz] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 48 O, 3, is greater than permitted
2025-10-20 22:27:19,560 - ForkProcess-93 - WARNING - [4mc6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:27:19,583 - ForkProcess-94 - WARNING - [4cd6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 274 O, 3, is greater than permitted
2025-10-20 22:27:19,642 - ForkProcess-90 - WARNING - [4jit] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 31 O, 3, is greater than permitted
2025-10-20 22:27:19,654 - ForkProcess-95 - WARNING - [3zj6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 115 O, 3, is greater than permitted
2025-10-20 22:27:19,680 - ForkProcess-94 - WARNING - [4mhy] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 48 O, 3, is greater than permitted
2025-10-20 22:27:19,684 - ForkProcess-91 - WARNING - [4mc9] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 282 O, 3, is greater than permitted
2025-10-20 22:27:19,846 - ForkProcess-93 - WARNING - [4r8y] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 68 O, 3, is greater than permitted
2025-10-20 22:27:20,016 - ForkProcess-90 - WARNING - [4r5v] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 172 O, 3, is greater than permitted
2025-10-20 22:27:20,079 - ForkProcess-93 - WARNING - [4kwg] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 133 O, 3, is greater than permitted
2025-10-20 22:27:20,147 - ForkProcess-92 - WARNING - [4cd8] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 310 O, 3, is greater than permitted
2025-10-20 22:27:20,176 - ForkProcess-90 - WARNING - [4p5d] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 448 O, 3, is greater than permitted
2025-10-20 22:27:20,406 - ForkProcess-91 - WARNING - [4mqp] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 344 O, 3, is greater than permitted
2025-10-20 22:27:20,507 - ForkProcess-94 - WARNING - [4qir] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 201 O, 3, is greater than permitted
2025-10-20 22:27:20,581 - ForkProcess-93 - WARNING - [4qgi] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:20,626 - ForkProcess-90 - WARNING - [4quo] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 235 O, 3, is greater than permitted
2025-10-20 22:27:20,633 - ForkProcess-96 - WARNING - [3zj8] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 207 O, 3, is greater than permitted
2025-10-20 22:27:20,648 - ForkProcess-92 - WARNING - [4n4s] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 177 O, 3, is greater than permitted
2025-10-20 22:27:20,681 - ForkProcess-93 - WARNING - [4mc1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 296 O, 3, is greater than permitted
2025-10-20 22:27:20,695 - ForkProcess-89 - WARNING - [3wq5] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 352 O, 3, is greater than permitted
